"";"CHK_ACCT";"DURATION";"HISTORY";"NEW_CAR";"USED_CAR";"FURNITURE";"RADIO.TV";"EDUCATION";"RETRAINING";"AMOUNT";"SAV_ACCT";"EMPLOYMENT";"INSTALL_RATE";"MALE_DIV";"MALE_SINGLE";"MALE_MAR_or_WID";"CO.APPLICANT";"GUARANTOR";"PRESENT_RESIDENT";"REAL_ESTATE";"PROP_UNKN_NONE";"AGE";"OTHER_INSTALL";"RENT";"OWN_RES";"NUM_CREDITS";"JOB";"NUM_DEPENDENTS";"TELEPHONE";"FOREIGN";"RESPONSE"
"826";"0";21;"4";"1";"0";"0";"0";"0";"0";1602;"0";"4";"4";"0";"0";"1";"0";"0";"3";"0";"0";30;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"827";"0";18;"4";"1";"0";"0";"0";"0";"0";3966;"0";"4";"1";"0";"0";"0";"0";"0";"4";"1";"0";33;"1";"1";"0";"3";"2";"1";"1";"0";"Bad Rating"
"828";"3";18;"0";"0";"0";"0";"0";"0";"1";4165;"0";"2";"2";"0";"1";"0";"0";"0";"2";"0";"0";36;"1";"0";"1";"2";"2";"2";"0";"0";"Bad Rating"
"829";"0";36;"2";"0";"1";"0";"0";"0";"0";8335;"4";"4";"3";"0";"1";"0";"0";"0";"4";"0";"1";47;"0";"0";"0";"1";"2";"1";"0";"0";"Bad Rating"
"830";"1";48;"3";"0";"0";"0";"0";"0";"1";6681;"4";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";38;"0";"0";"0";"1";"2";"2";"1";"0";"Good Rating"
"831";"3";24;"3";"0";"0";"0";"0";"0";"1";2375;"2";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";44;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"832";"0";18;"2";"1";"0";"0";"0";"0";"0";1216;"0";"1";"4";"0";"0";"0";"0";"0";"3";"0";"0";23;"0";"1";"0";"1";"2";"1";"1";"0";"Bad Rating"
"833";"0";45;"0";"0";"0";"0";"0";"0";"1";11816;"0";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";29;"0";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"834";"1";24;"2";"0";"0";"0";"1";"0";"0";5084;"4";"4";"2";"0";"0";"0";"0";"0";"4";"0";"0";42;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"835";"2";15;"2";"0";"0";"0";"1";"0";"0";2327;"0";"1";"2";"0";"0";"0";"0";"0";"3";"1";"0";25;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"836";"0";12;"0";"1";"0";"0";"0";"0";"0";1082;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"0";48;"1";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"837";"3";12;"2";"0";"0";"0";"1";"0";"0";886;"4";"2";"4";"0";"0";"0";"0";"0";"2";"0";"0";21;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"838";"3";4;"2";"0";"0";"1";"0";"0";"0";601;"0";"1";"1";"0";"0";"0";"0";"0";"3";"1";"0";23;"0";"1";"0";"1";"1";"2";"0";"0";"Good Rating"
"839";"0";24;"4";"0";"1";"0";"0";"0";"0";2957;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";63;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"840";"3";24;"4";"0";"0";"0";"1";"0";"0";2611;"0";"4";"4";"0";"0";"1";"1";"0";"3";"1";"0";46;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"841";"0";36;"2";"0";"0";"1";"0";"0";"0";5179;"0";"3";"4";"0";"1";"0";"0";"0";"2";"0";"0";29;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"842";"3";21;"3";"0";"1";"0";"0";"0";"0";2993;"0";"2";"3";"0";"1";"0";"0";"0";"2";"1";"0";28;"1";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"843";"3";18;"2";"0";"0";"0";"0";"0";"0";1943;"0";"1";"4";"0";"0";"0";"0";"0";"4";"1";"0";23;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"844";"3";24;"1";"0";"0";"0";"0";"0";"1";1559;"0";"3";"4";"0";"1";"0";"0";"0";"4";"0";"0";50;"1";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"845";"3";18;"2";"0";"0";"1";"0";"0";"0";3422;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";47;"1";"0";"1";"3";"2";"2";"1";"0";"Good Rating"
"846";"1";21;"2";"0";"0";"1";"0";"0";"0";3976;"4";"3";"2";"0";"1";"0";"0";"0";"3";"0";"0";35;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"847";"3";18;"2";"1";"0";"0";"0";"0";"0";6761;"4";"2";"2";"0";"1";"0";"0";"0";"4";"0";"0";68;"0";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"848";"3";24;"2";"1";"0";"0";"0";"0";"0";1249;"0";"1";"4";"0";"0";"1";"0";"0";"2";"1";"0";28;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"849";"0";9;"2";"0";"0";"0";"1";"0";"0";1364;"0";"3";"3";"0";"1";"0";"0";"0";"4";"1";"0";59;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"850";"0";12;"2";"0";"0";"0";"1";"0";"0";709;"0";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";57;"1";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"851";"0";20;"4";"1";"0";"0";"0";"0";"0";2235;"0";"2";"4";"0";"0";"1";"0";"1";"2";"0";"0";33;"1";"1";"0";"2";"2";"1";"0";"1";"Bad Rating"
"852";"3";24;"4";"0";"1";"0";"0";"0";"0";4042;"4";"3";"3";"0";"1";"0";"0";"0";"4";"0";"0";43;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"853";"3";15;"4";"0";"0";"0";"1";"0";"0";1471;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";35;"0";"0";"0";"2";"2";"1";"1";"0";"Good Rating"
"854";"0";18;"1";"1";"0";"0";"0";"0";"0";1442;"0";"3";"4";"0";"1";"0";"0";"0";"4";"0";"1";32;"0";"0";"0";"2";"1";"2";"0";"0";"Bad Rating"
"855";"3";36;"3";"1";"0";"0";"0";"0";"0";10875;"0";"4";"2";"0";"1";"0";"0";"0";"2";"0";"0";45;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"856";"3";24;"2";"1";"0";"0";"0";"0";"0";1474;"1";"1";"4";"0";"0";"1";"0";"0";"3";"1";"0";33;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"857";"3";10;"2";"0";"0";"0";"0";"0";"0";894;"4";"3";"4";"0";"0";"0";"0";"0";"3";"0";"0";40;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"858";"3";15;"4";"0";"0";"1";"0";"0";"0";3343;"0";"2";"4";"0";"1";"0";"0";"0";"2";"0";"1";28;"0";"0";"0";"1";"2";"1";"1";"0";"Good Rating"
"859";"0";15;"2";"1";"0";"0";"0";"0";"0";3959;"0";"2";"3";"0";"0";"0";"0";"0";"2";"0";"0";29;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"860";"3";9;"2";"1";"0";"0";"0";"0";"0";3577;"1";"2";"1";"0";"1";"0";"0";"1";"2";"1";"0";26;"0";"1";"0";"1";"2";"2";"0";"1";"Good Rating"
"861";"3";24;"4";"0";"1";"0";"0";"0";"0";5804;"3";"2";"4";"0";"1";"0";"0";"0";"2";"1";"0";27;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"862";"3";18;"3";"0";"0";"0";"0";"0";"1";2169;"0";"2";"4";"0";"0";"1";"0";"0";"2";"0";"0";28;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"863";"0";24;"2";"0";"0";"0";"1";"0";"0";2439;"0";"1";"4";"0";"0";"0";"0";"0";"4";"1";"0";35;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"864";"3";27;"4";"0";"0";"1";"0";"0";"0";4526;"3";"1";"4";"0";"1";"0";"0";"0";"2";"1";"0";32;"1";"0";"1";"2";"1";"2";"1";"0";"Good Rating"
"865";"3";10;"2";"0";"0";"1";"0";"0";"0";2210;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";25;"1";"1";"0";"1";"1";"1";"0";"0";"Bad Rating"
"866";"3";15;"2";"0";"0";"1";"0";"0";"0";2221;"2";"2";"2";"0";"0";"0";"0";"0";"4";"0";"0";20;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"867";"0";18;"2";"0";"0";"0";"1";"0";"0";2389;"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"0";27;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"868";"3";12;"4";"0";"0";"1";"0";"0";"0";3331;"0";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";42;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"869";"3";36;"2";"0";"0";"0";"0";"0";"1";7409;"4";"4";"3";"0";"1";"0";"0";"0";"2";"0";"0";37;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"870";"0";12;"2";"0";"0";"1";"0";"0";"0";652;"0";"4";"4";"0";"0";"0";"0";"0";"4";"0";"0";24;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"871";"3";36;"3";"0";"0";"1";"0";"0";"0";7678;"2";"3";"2";"0";"0";"0";"0";"0";"4";"0";"0";40;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"872";"2";6;"4";"1";"0";"0";"0";"0";"0";1343;"0";"4";"1";"0";"1";"0";"0";"0";"4";"1";"0";46;"0";"0";"1";"2";"2";"2";"0";"1";"Good Rating"
"873";"0";24;"4";"0";"0";"0";"0";"0";"1";1382;"1";"3";"4";"0";"1";"0";"0";"0";"1";"1";"0";26;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"874";"3";15;"2";"0";"0";"0";"0";"0";"0";874;"4";"1";"4";"0";"0";"0";"0";"0";"1";"1";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"875";"0";12;"2";"0";"0";"1";"0";"0";"0";3590;"0";"2";"2";"0";"1";"0";"1";"0";"2";"0";"0";29;"0";"0";"1";"1";"1";"2";"0";"0";"Good Rating"
"876";"1";11;"4";"1";"0";"0";"0";"0";"0";1322;"3";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";40;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"877";"0";18;"1";"0";"0";"0";"1";"0";"0";1940;"0";"1";"3";"0";"1";"0";"1";"0";"4";"0";"1";36;"1";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"878";"3";36;"2";"0";"0";"0";"1";"0";"0";3595;"0";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";28;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"879";"0";9;"2";"1";"0";"0";"0";"0";"0";1422;"0";"1";"3";"0";"1";"0";"0";"0";"2";"0";"1";27;"0";"0";"0";"1";"3";"1";"1";"0";"Bad Rating"
"880";"3";30;"4";"0";"0";"0";"1";"0";"0";6742;"4";"3";"2";"0";"1";"0";"0";"0";"3";"0";"0";36;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"881";"3";24;"2";"0";"1";"0";"0";"0";"0";7814;"0";"3";"3";"0";"1";"0";"0";"0";"3";"0";"0";38;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"882";"3";24;"2";"0";"1";"0";"0";"0";"0";9277;"4";"2";"2";"1";"0";"0";"0";"0";"4";"0";"1";48;"0";"0";"0";"1";"2";"1";"1";"0";"Good Rating"
"883";"1";30;"4";"1";"0";"0";"0";"0";"0";2181;"4";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";36;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"884";"3";18;"4";"0";"0";"0";"1";"0";"0";1098;"0";"0";"4";"0";"0";"0";"0";"0";"4";"0";"0";65;"0";"0";"1";"2";"0";"1";"0";"0";"Good Rating"
"885";"1";24;"2";"0";"0";"1";"0";"0";"0";4057;"0";"3";"3";"1";"0";"0";"0";"0";"3";"0";"0";43;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"886";"0";12;"2";"0";"0";"0";"0";"1";"0";795;"0";"1";"4";"0";"0";"0";"0";"0";"4";"0";"0";53;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"887";"1";24;"4";"0";"0";"0";"0";"0";"1";2825;"4";"3";"4";"0";"1";"0";"0";"0";"3";"0";"1";34;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"888";"1";48;"2";"0";"0";"0";"0";"0";"1";15672;"0";"2";"2";"0";"1";"0";"0";"0";"2";"0";"0";23;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"889";"3";36;"4";"1";"0";"0";"0";"0";"0";6614;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";34;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"890";"3";28;"1";"0";"1";"0";"0";"0";"0";7824;"4";"1";"3";"0";"1";"0";"0";"1";"4";"1";"0";40;"1";"1";"0";"2";"2";"2";"1";"0";"Good Rating"
"891";"0";27;"4";"0";"0";"0";"0";"0";"1";2442;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";43;"1";"0";"1";"4";"3";"2";"1";"0";"Good Rating"
"892";"3";15;"4";"0";"0";"0";"1";"0";"0";1829;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";46;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"893";"0";12;"4";"1";"0";"0";"0";"0";"0";2171;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"0";38;"1";"0";"1";"2";"1";"1";"0";"1";"Good Rating"
"894";"1";36;"4";"0";"1";"0";"0";"0";"0";5800;"0";"2";"3";"0";"1";"0";"0";"0";"4";"0";"0";34;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"895";"3";18;"4";"0";"0";"0";"1";"0";"0";1169;"4";"2";"4";"0";"1";"0";"0";"0";"3";"0";"0";29;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"896";"3";36;"3";"0";"1";"0";"0";"0";"0";8947;"4";"3";"3";"0";"1";"0";"0";"0";"2";"0";"0";31;"1";"0";"1";"1";"3";"2";"1";"0";"Good Rating"
"897";"0";21;"2";"0";"0";"0";"1";"0";"0";2606;"0";"1";"4";"0";"0";"0";"0";"0";"4";"0";"0";28;"0";"1";"0";"1";"3";"1";"1";"0";"Good Rating"
"898";"3";12;"4";"0";"0";"1";"0";"0";"0";1592;"3";"3";"3";"0";"0";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"1";"2";"1";"0";"1";"Good Rating"
"899";"3";15;"2";"0";"0";"1";"0";"0";"0";2186;"4";"3";"1";"0";"0";"0";"0";"0";"4";"1";"0";33;"1";"1";"0";"1";"1";"1";"0";"0";"Good Rating"
"900";"0";18;"2";"0";"0";"1";"0";"0";"0";4153;"0";"2";"2";"0";"1";"0";"1";"0";"3";"0";"0";42;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"901";"0";16;"4";"1";"0";"0";"0";"0";"0";2625;"0";"4";"2";"0";"1";"0";"0";"1";"4";"0";"0";43;"1";"1";"0";"1";"2";"1";"1";"0";"Bad Rating"
"902";"3";20;"4";"1";"0";"0";"0";"0";"0";3485;"4";"1";"2";"1";"0";"0";"0";"0";"4";"1";"0";44;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"903";"3";36;"4";"0";"1";"0";"0";"0";"0";10477;"4";"4";"2";"0";"1";"0";"0";"0";"4";"0";"1";42;"0";"0";"0";"2";"2";"1";"0";"0";"Good Rating"
"904";"3";15;"2";"0";"0";"0";"1";"0";"0";1386;"4";"2";"4";"0";"0";"1";"0";"0";"2";"1";"0";40;"0";"1";"0";"1";"2";"1";"1";"0";"Good Rating"
"905";"3";24;"2";"0";"0";"0";"1";"0";"0";1278;"0";"4";"4";"0";"1";"0";"0";"0";"1";"1";"0";36;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"906";"0";12;"2";"0";"0";"0";"1";"0";"0";1107;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";20;"0";"1";"0";"1";"3";"2";"1";"0";"Good Rating"
"907";"0";21;"2";"1";"0";"0";"0";"0";"0";3763;"4";"3";"2";"0";"1";"0";"1";"0";"2";"1";"0";24;"0";"0";"1";"1";"1";"1";"0";"1";"Good Rating"
"908";"1";36;"2";"0";"0";"0";"0";"1";"0";3711;"4";"2";"2";"0";"0";"1";"0";"0";"2";"0";"0";27;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"909";"3";15;"3";"0";"1";"0";"0";"0";"0";3594;"0";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";46;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"910";"1";9;"2";"1";"0";"0";"0";"0";"0";3195;"4";"2";"1";"0";"0";"0";"0";"0";"2";"1";"0";33;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"911";"3";36;"3";"0";"0";"0";"1";"0";"0";4454;"0";"2";"4";"0";"0";"0";"0";"0";"4";"1";"0";34;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"912";"1";24;"4";"0";"0";"1";"0";"0";"0";4736;"0";"1";"2";"0";"0";"0";"0";"0";"4";"0";"0";25;"1";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"913";"1";30;"2";"0";"0";"0";"1";"0";"0";2991;"4";"4";"2";"0";"0";"0";"0";"0";"4";"0";"0";25;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"914";"3";11;"2";"0";"0";"0";"0";"0";"1";2142;"3";"4";"1";"1";"0";"0";"0";"0";"2";"1";"0";28;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"915";"0";24;"1";"0";"0";"0";"0";"0";"1";3161;"0";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";31;"0";"1";"0";"1";"2";"1";"1";"0";"Bad Rating"
"916";"1";48;"0";"0";"0";"0";"0";"0";"0";18424;"0";"2";"1";"0";"0";"0";"0";"0";"2";"0";"0";32;"1";"0";"1";"1";"3";"1";"1";"1";"Bad Rating"
"917";"3";10;"2";"0";"1";"0";"0";"0";"0";2848;"1";"2";"1";"0";"1";"0";"1";"0";"2";"1";"0";32;"0";"0";"1";"1";"2";"2";"0";"0";"Good Rating"
"918";"0";6;"2";"1";"0";"0";"0";"0";"0";14896;"0";"4";"1";"0";"1";"0";"0";"0";"4";"0";"1";68;"1";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"919";"0";24;"2";"0";"0";"1";"0";"0";"0";2359;"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";33;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"920";"0";24;"2";"0";"0";"1";"0";"0";"0";3345;"0";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";39;"0";"1";"0";"1";"3";"1";"1";"0";"Bad Rating"
"921";"3";18;"4";"0";"0";"1";"0";"0";"0";1817;"0";"2";"4";"0";"0";"0";"0";"0";"2";"0";"1";28;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"922";"3";48;"3";"0";"0";"0";"1";"0";"0";12749;"2";"3";"4";"0";"1";"0";"0";"0";"1";"0";"0";37;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"923";"0";9;"2";"0";"0";"0";"1";"0";"0";1366;"0";"1";"3";"0";"0";"0";"0";"0";"4";"0";"0";22;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"924";"1";12;"2";"1";"0";"0";"0";"0";"0";2002;"0";"3";"3";"0";"1";"0";"0";"0";"4";"0";"0";30;"0";"1";"0";"1";"2";"2";"1";"0";"Good Rating"
"925";"0";24;"1";"0";"0";"1";"0";"0";"0";6872;"0";"1";"2";"1";"0";"0";"0";"0";"1";"0";"0";55;"1";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"926";"0";12;"1";"1";"0";"0";"0";"0";"0";697;"0";"1";"4";"0";"1";"0";"0";"0";"2";"0";"0";46;"1";"0";"1";"2";"2";"1";"1";"0";"Bad Rating"
"927";"0";18;"4";"0";"0";"1";"0";"0";"0";1049;"0";"1";"4";"0";"0";"0";"0";"0";"4";"0";"0";21;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"928";"0";48;"2";"0";"1";"0";"0";"0";"0";10297;"0";"3";"4";"0";"1";"0";"0";"0";"4";"0";"1";39;"1";"0";"0";"3";"2";"2";"1";"0";"Bad Rating"
"929";"3";30;"2";"0";"0";"0";"1";"0";"0";1867;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";58;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"930";"0";12;"3";"1";"0";"0";"0";"0";"0";1344;"0";"2";"4";"0";"1";"0";"0";"0";"2";"1";"0";43;"0";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"931";"0";24;"2";"0";"0";"1";"0";"0";"0";1747;"0";"1";"4";"0";"1";"0";"1";"0";"1";"0";"0";24;"0";"0";"1";"1";"1";"1";"0";"1";"Good Rating"
"932";"1";9;"2";"0";"0";"0";"1";"0";"0";1670;"0";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";22;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"933";"3";9;"4";"1";"0";"0";"0";"0";"0";1224;"0";"2";"3";"0";"1";"0";"0";"0";"1";"1";"0";30;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"934";"3";12;"4";"0";"0";"0";"1";"0";"0";522;"2";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";42;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"935";"0";12;"2";"0";"0";"0";"1";"0";"0";1498;"0";"2";"4";"0";"0";"0";"0";"0";"1";"0";"0";23;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"936";"1";30;"3";"0";"0";"0";"1";"0";"0";1919;"1";"1";"4";"0";"1";"0";"0";"0";"3";"0";"1";30;"1";"0";"1";"2";"3";"1";"0";"0";"Bad Rating"
"937";"2";9;"2";"0";"0";"0";"1";"0";"0";745;"0";"2";"3";"0";"0";"0";"0";"0";"2";"1";"0";28;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"938";"1";6;"2";"0";"0";"0";"1";"0";"0";2063;"0";"1";"4";"0";"0";"1";"0";"0";"3";"0";"0";30;"0";"1";"0";"1";"3";"1";"1";"0";"Good Rating"
"939";"1";60;"2";"0";"0";"0";"0";"1";"0";6288;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";42;"0";"0";"0";"1";"2";"1";"0";"0";"Bad Rating"
"940";"3";24;"4";"0";"1";"0";"0";"0";"0";6842;"4";"2";"2";"0";"1";"0";"0";"0";"4";"0";"0";46;"0";"0";"1";"2";"3";"2";"1";"0";"Good Rating"
"941";"3";12;"2";"1";"0";"0";"0";"0";"0";3527;"4";"1";"2";"0";"1";"0";"0";"0";"3";"0";"0";45;"0";"0";"1";"1";"3";"2";"1";"0";"Good Rating"
"942";"3";10;"2";"1";"0";"0";"0";"0";"0";1546;"0";"2";"3";"0";"1";"0";"0";"0";"2";"1";"0";31;"0";"0";"1";"1";"1";"2";"0";"1";"Good Rating"
"943";"3";24;"2";"0";"0";"1";"0";"0";"0";929;"4";"3";"4";"0";"1";"0";"0";"0";"2";"0";"0";31;"1";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"944";"3";4;"4";"1";"0";"0";"0";"0";"0";1455;"0";"3";"2";"0";"1";"0";"0";"0";"1";"1";"0";42;"0";"0";"1";"3";"1";"2";"0";"0";"Good Rating"
"945";"0";15;"2";"0";"0";"1";"0";"0";"0";1845;"0";"1";"4";"0";"0";"0";"0";"1";"1";"0";"0";46;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"946";"1";48;"0";"1";"0";"0";"0";"0";"0";8358;"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";30;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"947";"0";24;"1";"0";"0";"1";"0";"0";"0";3349;"2";"1";"4";"0";"1";"0";"0";"0";"4";"0";"1";30;"0";"0";"0";"1";"2";"2";"1";"0";"Bad Rating"
"948";"3";12;"2";"1";"0";"0";"0";"0";"0";2859;"4";"0";"4";"0";"1";"0";"0";"0";"4";"0";"1";38;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"949";"3";18;"2";"0";"0";"1";"0";"0";"0";1533;"0";"1";"4";"0";"0";"1";"1";"0";"1";"0";"0";43;"0";"0";"1";"1";"1";"2";"0";"0";"Bad Rating"
"950";"3";24;"2";"0";"0";"0";"1";"0";"0";3621;"1";"4";"2";"0";"1";"0";"0";"0";"4";"0";"0";31;"0";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"951";"1";18;"4";"0";"0";"0";"0";"0";"1";3590;"0";"0";"3";"0";"0";"1";"0";"0";"3";"0";"0";40;"0";"0";"1";"3";"0";"2";"1";"0";"Good Rating"
"952";"0";36;"3";"0";"0";"0";"0";"0";"1";2145;"0";"3";"2";"0";"1";"0";"0";"0";"1";"0";"0";24;"0";"0";"1";"2";"2";"1";"1";"0";"Bad Rating"
"953";"1";24;"2";"0";"1";"0";"0";"0";"0";4113;"2";"1";"3";"0";"0";"0";"0";"0";"4";"0";"0";28;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"954";"3";36;"2";"0";"0";"1";"0";"0";"0";10974;"0";"0";"4";"0";"0";"0";"0";"0";"2";"0";"0";26;"0";"0";"1";"2";"3";"1";"1";"0";"Bad Rating"
"955";"0";12;"2";"1";"0";"0";"0";"0";"0";1893;"0";"2";"4";"0";"0";"0";"0";"1";"4";"0";"0";29;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"956";"0";24;"4";"0";"0";"0";"1";"0";"0";1231;"3";"4";"4";"0";"0";"0";"0";"0";"4";"0";"0";57;"0";"1";"0";"2";"3";"1";"1";"0";"Good Rating"
"957";"2";30;"4";"0";"0";"0";"1";"0";"0";3656;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";49;"1";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"958";"1";9;"4";"0";"0";"0";"1";"0";"0";1154;"0";"4";"2";"0";"1";"0";"0";"0";"4";"1";"0";37;"0";"0";"1";"3";"1";"1";"0";"0";"Good Rating"
"959";"0";28;"2";"1";"0";"0";"0";"0";"0";4006;"0";"2";"3";"0";"1";"0";"0";"0";"2";"0";"0";45;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"960";"1";24;"2";"0";"0";"1";"0";"0";"0";3069;"1";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";30;"0";"0";"0";"1";"2";"1";"0";"0";"Good Rating"
"961";"3";6;"4";"0";"0";"0";"1";"0";"0";1740;"0";"4";"2";"0";"0";"1";"0";"0";"2";"1";"0";30;"0";"1";"0";"2";"2";"1";"0";"0";"Good Rating"
"962";"1";21;"3";"1";"0";"0";"0";"0";"0";2353;"0";"2";"1";"1";"0";"0";"0";"0";"4";"0";"0";47;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"963";"3";15;"2";"1";"0";"0";"0";"0";"0";3556;"4";"2";"3";"0";"1";"0";"0";"0";"2";"0";"1";29;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
